CUSTOMER ID,FIRST_NAME,LAST_NAME,REGISTRATION DATE
NULL,Veysel,Oeztan,2003-11-12 00:00:00.000
6035558647,Valarie,Young,2003-11-20 00:00:00.000
NULL,Diego,Freyre,2003-12-02 00:00:00.000
NULL,Diego,Freyre,2004-01-16 00:00:00.000
NULL,Michael,Holz,2004-02-22 00:00:00.000
NULL,Pirkko,Koskitalo,2004-04-12 00:00:00.000
NULL,Elizabeth,Devon,2004-06-01 00:00:00.000
NULL,Maurizio,Moroni,2004-07-06 00:00:00.000
7025551838,Sue,King,2004-08-06 00:00:00.000
NULL,Michael,Holz,2004-08-30 00:00:00.000
NULL,Jan,Klaeboe,2003-10-05 00:00:00.000
NULL,Henriette,Pfalzheim,2004-10-16 00:00:00.000
5085552555,Violeta,Benitez,2004-11-04 00:00:00.000
2155559857,Rosa,Hernandez,2004-11-17 00:00:00.000
NULL,Peter,Ferguson,2004-11-24 00:00:00.000
NULL,Diego,Freyre,2004-12-07 00:00:00.000
6265557265,Julie,Young,2005-01-12 00:00:00.000
NULL,Diego,Freyre,2005-02-10 00:00:00.000
4155551450,Valarie,Nelson,2005-03-04 00:00:00.000
NULL,Frederique,Citeaux,2005-04-14 00:00:00.000
NULL,Georg,Pipps,2005-05-17 00:00:00.000
NULL,Jytte,Petersen,2003-02-11 00:00:00.000
NULL,Georg,Pipps,2003-04-28 00:00:00.000
NULL,Ann,Brown,2003-06-12 00:00:00.000
4155551450,Valarie,Nelson,2003-08-08 00:00:00.000
3105552373,Leslie,Young,2003-10-02 00:00:00.000
NULL,Maria,Larsson,2003-10-23 00:00:00.000
NULL,Jesus,Fernandez,2003-11-07 00:00:00.000
5085559555,Wing C,Tam,2003-11-14 00:00:00.000
NULL,Eduardo,Saavedra,2003-11-26 00:00:00.000
NULL,Mary,Saveley,2004-01-02 00:00:00.000
7605558146,Valarie,Thompson,2004-02-19 00:00:00.000
2015559350,William,Brown,2004-03-29 00:00:00.000
2125557818,Kwai,Yu,2004-05-07 00:00:00.000
NULL,Jean,Fresnisre,2004-06-17 00:00:00.000
NULL,Catherine,Dewey,2004-07-21 00:00:00.000
NULL,Elizabeth,Lincoln,2004-08-20 00:00:00.000
6175559555,Juri,Yoshido,2004-09-10 00:00:00.000
NULL,Victoria,Ashworth,2004-10-14 00:00:00.000
NULL,Janine,Labrune,2004-10-29 00:00:00.000
NULL,Christina,Berglund,2004-11-09 00:00:00.000
NULL,Akiko,Shimamura,2004-11-23 00:00:00.000
NULL,Diego,Freyre,2004-12-02 00:00:00.000
NULL,Pirkko,Koskitalo,2005-01-31 00:00:00.000
6505551386,Julie,Brown,2005-02-23 00:00:00.000
4155551450,Valarie,Nelson,2005-03-23 00:00:00.000
6175559555,Juri,Yoshido,2005-05-06 00:00:00.000
NULL,Victoria,Ashworth,2003-03-18 00:00:00.000
7025551838,Sue,King,2003-05-21 00:00:00.000
NULL,Anna,O'Hara,2003-09-11 00:00:00.000
NULL,Palle,Ibsen,2003-10-17 00:00:00.000
2035552570,Julie,King,2003-11-05 00:00:00.000
4155551450,Valarie,Nelson,2003-11-12 00:00:00.000
6035558647,Valarie,Young,2003-11-20 00:00:00.000
2125557413,Jeff,Young,2003-12-02 00:00:00.000
NULL,Diego,Freyre,2004-01-16 00:00:00.000
NULL,Mary,Saveley,2004-03-02 00:00:00.000
NULL,Frederique,Citeaux,2004-04-13 00:00:00.000
2125557413,Jeff,Young,2004-07-07 00:00:00.000
NULL,Diego,Freyre,2004-08-09 00:00:00.000
NULL,Wendy,Victorino,2004-09-01 00:00:00.000
NULL,Elizabeth,Devon,2003-10-06 00:00:00.000
NULL,Diego,Freyre,2004-10-16 00:00:00.000
5085552555,Violeta,Benitez,2004-11-04 00:00:00.000
NULL,Victoria,Ashworth,2004-11-17 00:00:00.000
7025551838,Sue,King,2004-11-29 00:00:00.000
4155551450,Valarie,Nelson,2005-01-19 00:00:00.000
NULL,Diego,Freyre,2005-02-16 00:00:00.000
4085553659,Sue,Frick,2005-04-22 00:00:00.000
NULL,Adrian,Huxley,2005-05-29 00:00:00.000
NULL,Arnold,Cruz,2003-03-03 00:00:00.000
NULL,Laurence,Lebihan,2003-05-08 00:00:00.000
4155551450,Valarie,Nelson,2003-07-02 00:00:00.000
6175558555,Allen,Nelson,2003-09-05 00:00:00.000
6505551386,Julie,Brown,2003-10-10 00:00:00.000
NULL,Anna,O'Hara,2003-11-04 00:00:00.000
NULL,Veysel,Oeztan,2003-11-12 00:00:00.000
NULL,Henriette,Pfalzheim,2003-11-20 00:00:00.000
NULL,Diego,Freyre,2003-12-02 00:00:00.000
NULL,Dominique,Perrier,2004-01-15 00:00:00.000
NULL,Michael,Holz,2004-02-22 00:00:00.000
NULL,Jytte,Petersen,2004-04-09 00:00:00.000
NULL,Elizabeth,Devon,2004-06-01 00:00:00.000
NULL,Maurizio,Moroni,2004-07-06 00:00:00.000
6175557555,Miguel,Barajas,2004-08-02 00:00:00.000
NULL,Michael,Holz,2004-08-30 00:00:00.000
NULL,Roland,Keitel,2003-10-04 00:00:00.000
NULL,Henriette,Pfalzheim,2004-10-16 00:00:00.000
NULL,Christina,Berglund,2004-11-03 00:00:00.000
2155559857,Rosa,Hernandez,2004-11-17 00:00:00.000
NULL,Peter,Ferguson,2004-11-24 00:00:00.000
NULL,Diego,Freyre,2004-12-07 00:00:00.000
NULL,Kalle,Suominen,2005-01-06 00:00:00.000
NULL,Diego,Freyre,2005-02-10 00:00:00.000
4155551450,Valarie,Nelson,2005-03-04 00:00:00.000
NULL,Georg,Pipps,2005-05-17 00:00:00.000
NULL,Giovanni,Rovelli,2003-02-17 00:00:00.000
NULL,Georg,Pipps,2003-04-28 00:00:00.000
2035554407,Dan,Lewis,2003-06-16 00:00:00.000
5085559555,Wing C,Tam,2003-08-10 00:00:00.000
NULL,Matti,Karttunen,2003-10-06 00:00:00.000
NULL,Maria,Larsson,2003-10-23 00:00:00.000
NULL,Annette,Roulet,2003-11-08 00:00:00.000
NULL,Thomas,Hardy,2003-11-14 00:00:00.000
NULL,Arnold,Cruz,2003-11-27 00:00:00.000
2155554369,Michael,Chandler,2004-01-09 00:00:00.000
7605558146,Valarie,Thompson,2004-02-19 00:00:00.000
6175555555,Kyung,Tseng,2004-05-08 00:00:00.000
NULL,Diego,Freyre,2004-06-24 00:00:00.000
6175558555,Allen,Nelson,2004-07-21 00:00:00.000
NULL,Jan,Klaeboe,2004-08-21 00:00:00.000
NULL,Michael,Donnermeyer,2004-09-15 00:00:00.000
2155554695,Francisca,Cervantes,2004-10-14 00:00:00.000
NULL,Helen,Bennett,2004-11-01 00:00:00.000
NULL,Giovanni,Rovelli,2004-11-12 00:00:00.000
NULL,Akiko,Shimamura,2004-11-23 00:00:00.000
NULL,Ann,Brown,2004-12-03 00:00:00.000
NULL,Adrian,Huxley,2004-12-17 00:00:00.000
NULL,Pirkko,Koskitalo,2005-01-31 00:00:00.000
NULL,Diego,Freyre,2005-03-01 00:00:00.000
NULL,Paul,Henriot,2005-03-30 00:00:00.000
4085553659,Sue,Frick,2005-04-01 00:00:00.000
NULL,Sean,Connery,2005-05-09 00:00:00.000
NULL,Victoria,Ashworth,2003-03-18 00:00:00.000
7025551838,Sue,King,2003-05-21 00:00:00.000
NULL,Anna,O'Hara,2003-09-11 00:00:00.000
NULL,Palle,Ibsen,2003-10-17 00:00:00.000
2035552570,Julie,King,2003-11-05 00:00:00.000
4155551450,Valarie,Nelson,2003-11-12 00:00:00.000
6035558647,Valarie,Young,2003-11-20 00:00:00.000
2125557413,Jeff,Young,2003-12-02 00:00:00.000
NULL,Diego,Freyre,2004-01-16 00:00:00.000
7605558146,Valarie,Thompson,2004-02-26 00:00:00.000
NULL,Frederique,Citeaux,2004-04-13 00:00:00.000
2125557413,Jeff,Young,2004-07-07 00:00:00.000
NULL,Diego,Freyre,2004-08-09 00:00:00.000
NULL,Wendy,Victorino,2004-09-01 00:00:00.000
NULL,Jan,Klaeboe,2003-10-05 00:00:00.000
NULL,Diego,Freyre,2004-10-16 00:00:00.000
5085552555,Violeta,Benitez,2004-11-04 00:00:00.000
NULL,Victoria,Ashworth,2004-11-17 00:00:00.000
7025551838,Sue,King,2004-11-29 00:00:00.000
4155551450,Valarie,Nelson,2005-01-19 00:00:00.000
NULL,Diego,Freyre,2005-02-16 00:00:00.000
4085553659,Sue,Frick,2005-04-22 00:00:00.000
NULL,Adrian,Huxley,2005-05-29 00:00:00.000
NULL,Jytte,Petersen,2003-02-11 00:00:00.000
NULL,Georg,Pipps,2003-04-28 00:00:00.000
NULL,Ann,Brown,2003-06-12 00:00:00.000
5085559555,Wing C,Tam,2003-08-10 00:00:00.000
NULL,Matti,Karttunen,2003-10-06 00:00:00.000
NULL,Maria,Larsson,2003-10-23 00:00:00.000
NULL,Annette,Roulet,2003-11-08 00:00:00.000
NULL,Thomas,Hardy,2003-11-14 00:00:00.000
NULL,Eduardo,Saavedra,2003-11-26 00:00:00.000
2155554369,Michael,Chandler,2004-01-09 00:00:00.000
7605558146,Valarie,Thompson,2004-02-19 00:00:00.000
2125557818,Kwai,Yu,2004-05-07 00:00:00.000
NULL,Diego,Freyre,2004-06-24 00:00:00.000
NULL,Catherine,Dewey,2004-07-21 00:00:00.000
NULL,Elizabeth,Lincoln,2004-08-20 00:00:00.000
NULL,Michael,Donnermeyer,2004-09-15 00:00:00.000
2155554695,Francisca,Cervantes,2004-10-14 00:00:00.000
NULL,Helen,Bennett,2004-11-01 00:00:00.000
NULL,Christina,Berglund,2004-11-09 00:00:00.000
NULL,Akiko,Shimamura,2004-11-23 00:00:00.000
NULL,Diego,Freyre,2004-12-02 00:00:00.000
NULL,Pirkko,Koskitalo,2005-01-31 00:00:00.000
4155551450,Valarie,Nelson,2005-02-28 00:00:00.000
4155551450,Valarie,Nelson,2005-03-23 00:00:00.000
4085553659,Sue,Frick,2005-04-01 00:00:00.000
6175559555,Juri,Yoshido,2005-05-06 00:00:00.000
NULL,Arnold,Cruz,2003-03-03 00:00:00.000
NULL,Laurence,Lebihan,2003-05-08 00:00:00.000
4155551450,Valarie,Nelson,2003-07-02 00:00:00.000
6175558555,Allen,Nelson,2003-09-05 00:00:00.000
2155554369,Michael,Chandler,2003-10-11 00:00:00.000
NULL,Roland,Mendel,2003-11-04 00:00:00.000
NULL,Veysel,Oeztan,2003-11-12 00:00:00.000
6035558647,Valarie,Young,2003-11-20 00:00:00.000
NULL,Diego,Freyre,2003-12-02 00:00:00.000
NULL,Diego,Freyre,2004-01-16 00:00:00.000
NULL,Michael,Holz,2004-02-22 00:00:00.000
NULL,Pirkko,Koskitalo,2004-04-12 00:00:00.000
NULL,Elizabeth,Devon,2004-06-01 00:00:00.000
NULL,Maurizio,Moroni,2004-07-06 00:00:00.000
7025551838,Sue,King,2004-08-06 00:00:00.000
NULL,Michael,Holz,2004-08-30 00:00:00.000
NULL,Jan,Klaeboe,2003-10-05 00:00:00.000
NULL,Henriette,Pfalzheim,2004-10-16 00:00:00.000
5085552555,Violeta,Benitez,2004-11-04 00:00:00.000
2155559857,Rosa,Hernandez,2004-11-17 00:00:00.000
6505551386,Julie,Brown,2003-10-10 00:00:00.000
NULL,Anna,O'Hara,2003-11-04 00:00:00.000
NULL,Martine,Rance,2003-11-11 00:00:00.000
NULL,Henriette,Pfalzheim,2003-11-20 00:00:00.000
NULL,Dominique,Perrier,2004-01-15 00:00:00.000
NULL,Martine,Rance,2004-02-21 00:00:00.000
2125551500,Michael,Frick,2004-04-05 00:00:00.000
NULL,Dominique,Perrier,2004-05-26 00:00:00.000
6175559555,Juri,Yoshido,2004-06-30 00:00:00.000
6175557555,Miguel,Barajas,2004-08-02 00:00:00.000
NULL,Marie,Bertrand,2004-08-28 00:00:00.000
NULL,Matti,Karttunen,2004-09-30 00:00:00.000
NULL,Henriette,Pfalzheim,2004-10-16 00:00:00.000
2125551957,Kee,Kuo,2004-11-03 00:00:00.000
NULL,Arnold,Cruz,2004-11-16 00:00:00.000
NULL,Peter,Ferguson,2004-11-24 00:00:00.000
NULL,Diego,Freyre,2004-12-07 00:00:00.000
NULL,Kalle,Suominen,2005-01-06 00:00:00.000
NULL,Diego,Freyre,2005-02-10 00:00:00.000
4155551450,Valarie,Nelson,2005-03-04 00:00:00.000
NULL,Elizabeth,Devon,2005-04-08 00:00:00.000
NULL,Giovanni,Rovelli,2003-02-17 00:00:00.000
NULL,Georg,Pipps,2003-04-28 00:00:00.000
6175558428,Leslie,Taylor,2003-06-16 00:00:00.000
5085559555,Wing C,Tam,2003-08-10 00:00:00.000
NULL,Matti,Karttunen,2003-10-06 00:00:00.000
NULL,Maria,Larsson,2003-10-23 00:00:00.000
NULL,Annette,Roulet,2003-11-08 00:00:00.000
NULL,Thomas,Hardy,2003-11-14 00:00:00.000
NULL,Eduardo,Saavedra,2003-11-26 00:00:00.000
2155554369,Michael,Chandler,2004-01-09 00:00:00.000
7605558146,Valarie,Thompson,2004-02-19 00:00:00.000
6175555555,Kyung,Tseng,2004-05-08 00:00:00.000
NULL,Diego,Freyre,2004-06-24 00:00:00.000
NULL,Catherine,Dewey,2004-07-21 00:00:00.000
NULL,Elizabeth,Lincoln,2004-08-20 00:00:00.000
NULL,Michael,Donnermeyer,2004-09-15 00:00:00.000
2155554695,Francisca,Cervantes,2004-10-14 00:00:00.000
NULL,Helen,Bennett,2004-11-01 00:00:00.000
NULL,Giovanni,Rovelli,2004-11-12 00:00:00.000
NULL,Pascale,Cartrain,2004-11-22 00:00:00.000
NULL,Ann,Brown,2004-12-03 00:00:00.000
NULL,Pirkko,Koskitalo,2005-01-31 00:00:00.000
NULL,Diego,Freyre,2005-03-01 00:00:00.000
NULL,Paul,Henriot,2005-03-30 00:00:00.000
4085553659,Sue,Frick,2005-04-01 00:00:00.000
NULL,Sean,Connery,2005-05-09 00:00:00.000
NULL,Diego,Freyre,2003-01-31 00:00:00.000
NULL,Eric,Natividad,2003-04-16 00:00:00.000
2125557413,Jeff,Young,2003-06-03 00:00:00.000
4155551450,Valarie,Nelson,2003-08-08 00:00:00.000
NULL,Tony,Calaghan,2003-09-25 00:00:00.000
NULL,Eric,Natividad,2003-10-22 00:00:00.000
NULL,Maurizio,Moroni,2003-11-06 00:00:00.000
5085559555,Wing C,Tam,2003-11-14 00:00:00.000
2035559545,Leslie,Murphy,2003-11-26 00:00:00.000
6175552555,Valarie,Franco,2003-12-09 00:00:00.000
NULL,Dean,Cassidy,2004-02-12 00:00:00.000
NULL,Roland,Keitel,2004-03-15 00:00:00.000
NULL,Kalle,Suominen,2004-05-05 00:00:00.000
2155551555,Kyung,Yu,2004-07-20 00:00:00.000
4155551450,Valarie,Nelson,2004-08-20 00:00:00.000
2125557818,Kwai,Yu,2004-09-08 00:00:00.000
NULL,Victoria,Ashworth,2004-10-14 00:00:00.000
NULL,Palle,Ibsen,2004-10-22 00:00:00.000
2125551500,Michael,Frick,2004-11-05 00:00:00.000
2125558493,Maria,Hernandez,2004-11-21 00:00:00.000
2125557413,Jeff,Young,2004-12-01 00:00:00.000
NULL,Diego,Freyre,2004-12-10 00:00:00.000
NULL,Akiko,Shimamura,2005-01-26 00:00:00.000
NULL,Diego,Freyre,2005-02-22 00:00:00.000
NULL,Diego,Freyre,2005-03-15 00:00:00.000
2035552570,Julie,King,2005-05-05 00:00:00.000
6035558647,Valarie,Young,2003-01-06 00:00:00.000
NULL,Victoria,Ashworth,2003-03-18 00:00:00.000
7025551838,Sue,King,2003-05-21 00:00:00.000
NULL,Anna,O'Hara,2003-09-11 00:00:00.000
6505551386,Julie,Brown,2003-10-18 00:00:00.000
NULL,Giovanni,Rovelli,2003-11-05 00:00:00.000
4155551450,Valarie,Nelson,2003-11-12 00:00:00.000
NULL,Sean,Connery,2003-11-21 00:00:00.000
2125557413,Jeff,Young,2003-12-02 00:00:00.000
NULL,Thomas,Hardy,2004-01-22 00:00:00.000
NULL,Mary,Saveley,2004-03-02 00:00:00.000
NULL,Frederique,Citeaux,2004-04-13 00:00:00.000
NULL,Paolo,Accorti,2004-08-17 00:00:00.000
NULL,Wendy,Victorino,2004-09-01 00:00:00.000
NULL,Elizabeth,Devon,2003-10-06 00:00:00.000
NULL,Diego,Freyre,2004-10-16 00:00:00.000
NULL,Victoria,Ashworth,2004-11-17 00:00:00.000
NULL,Laurence,Lebihan,2004-11-25 00:00:00.000
6265557265,Julie,Young,2005-01-12 00:00:00.000
NULL,Diego,Freyre,2005-02-16 00:00:00.000
4085553659,Sue,Frick,2005-04-22 00:00:00.000
NULL,Adrian,Huxley,2005-05-29 00:00:00.000
NULL,Jytte,Petersen,2003-02-11 00:00:00.000
NULL,Eric,Natividad,2003-04-16 00:00:00.000
NULL,Diego,Freyre,2003-06-06 00:00:00.000
4155551450,Valarie,Nelson,2003-08-08 00:00:00.000
NULL,Diego,Freyre,2003-09-28 00:00:00.000
5085552555,Violeta,Benitez,2003-10-21 00:00:00.000
NULL,Jesus,Fernandez,2003-11-07 00:00:00.000
5085559555,Wing C,Tam,2003-11-14 00:00:00.000
NULL,Eduardo,Saavedra,2003-11-26 00:00:00.000
NULL,Mary,Saveley,2004-01-02 00:00:00.000
NULL,Catherine,Dewey,2004-02-18 00:00:00.000
NULL,Helen,Bennett,2004-03-20 00:00:00.000
2125557818,Kwai,Yu,2004-05-07 00:00:00.000
NULL,Jean,Fresnisre,2004-06-17 00:00:00.000
NULL,Catherine,Dewey,2004-07-21 00:00:00.000
NULL,Elizabeth,Lincoln,2004-08-20 00:00:00.000
NULL,Paolo,Accorti,2004-09-09 00:00:00.000
NULL,Victoria,Ashworth,2004-10-14 00:00:00.000
NULL,Janine,Labrune,2004-10-29 00:00:00.000
NULL,Christina,Berglund,2004-11-09 00:00:00.000
2125558493,Maria,Hernandez,2004-11-21 00:00:00.000
NULL,Diego,Freyre,2004-12-02 00:00:00.000
NULL,Akiko,Shimamura,2005-01-26 00:00:00.000
NULL,Diego,Freyre,2005-02-22 00:00:00.000
4155551450,Valarie,Nelson,2005-03-23 00:00:00.000
6175559555,Juri,Yoshido,2005-05-06 00:00:00.000
NULL,Jonas,Bergulfsen,2003-01-29 00:00:00.000
NULL,Marie,Bertrand,2003-04-01 00:00:00.000
NULL,Mart¡n,Sommer,2003-05-28 00:00:00.000
6505556809,Juri,Hirano,2003-07-24 00:00:00.000
NULL,Eric,Natividad,2003-09-19 00:00:00.000
NULL,Roland,Mendel,2003-10-21 00:00:00.000
NULL,Ann,Brown,2003-11-06 00:00:00.000
2155554695,Francisca,Cervantes,2003-11-13 00:00:00.000
NULL,Mary,Saveley,2003-11-25 00:00:00.000
6175552555,Valarie,Franco,2003-12-09 00:00:00.000
NULL,Wendy,Victorino,2004-02-04 00:00:00.000
4155551450,Valarie,Nelson,2004-03-11 00:00:00.000
2035559545,Leslie,Murphy,2004-05-04 00:00:00.000
NULL,Wendy,Victorino,2004-06-15 00:00:00.000
NULL,Adrian,Huxley,2004-07-19 00:00:00.000
2155551555,Kyung,Yu,2004-08-19 00:00:00.000
NULL,Maria,Larsson,2004-09-08 00:00:00.000
6175558555,Marta,Hernandez,2004-10-13 00:00:00.000
NULL,Yoshi,Tannamuri,2004-10-22 00:00:00.000
NULL,Roland,Keitel,2004-11-05 00:00:00.000
NULL,Christina,Berglund,2004-11-19 00:00:00.000
NULL,Peter,Ferguson,2004-11-29 00:00:00.000
4155551450,Valarie,Nelson,2004-12-10 00:00:00.000
NULL,Anna,O'Hara,2005-01-20 00:00:00.000
4155551450,Valarie,Nelson,2005-02-17 00:00:00.000
NULL,Jean,Fresnisre,2005-05-01 00:00:00.000
NULL,Janine,Labrune,2005-05-31 00:00:00.000
NULL,Jonas,Bergulfsen,2003-01-29 00:00:00.000
4155551450,Valarie,Nelson,2003-03-26 00:00:00.000
NULL,Mart¡n,Sommer,2003-05-28 00:00:00.000
6505556809,Juri,Hirano,2003-07-24 00:00:00.000
NULL,Eric,Natividad,2003-09-19 00:00:00.000
NULL,Roland,Mendel,2003-10-21 00:00:00.000
NULL,Tony,Calaghan,2003-11-06 00:00:00.000
2155554695,Francisca,Cervantes,2003-11-13 00:00:00.000
NULL,Mary,Saveley,2003-11-25 00:00:00.000
NULL,Yoshi,Tannamuri,2003-12-05 00:00:00.000
3105553722,Steve,Thompson,2004-01-29 00:00:00.000
4155551450,Valarie,Nelson,2004-03-11 00:00:00.000
2035559545,Leslie,Murphy,2004-05-04 00:00:00.000
NULL,Akiko,Shimamura,2004-06-15 00:00:00.000
NULL,Adrian,Huxley,2004-07-19 00:00:00.000
2155551555,Kyung,Yu,2004-08-19 00:00:00.000
NULL,Maria,Larsson,2004-09-08 00:00:00.000
NULL,Daniel,Tonini,2004-10-11 00:00:00.000
4155551450,Valarie,Nelson,2004-10-21 00:00:00.000
2125551500,Michael,Frick,2004-11-05 00:00:00.000
6505555787,Julie,Murphy,2004-11-18 00:00:00.000
NULL,Mart¡n,Sommer,2004-11-01 00:00:00.000
NULL,Diego,Freyre,2004-12-10 00:00:00.000
NULL,Anna,O'Hara,2005-01-20 00:00:00.000
4155551450,Valarie,Nelson,2005-02-17 00:00:00.000
NULL,Jean,Fresnisre,2005-05-01 00:00:00.000
NULL,Diego,Freyre,2005-05-31 00:00:00.000
NULL,Arnold,Cruz,2003-03-03 00:00:00.000
NULL,Laurence,Lebihan,2003-05-08 00:00:00.000
4155551450,Valarie,Nelson,2003-07-02 00:00:00.000
2035554407,Dan,Lewis,2003-09-03 00:00:00.000
6505551386,Julie,Brown,2003-10-10 00:00:00.000
NULL,Anna,O'Hara,2003-11-04 00:00:00.000
NULL,Martine,Rance,2003-11-11 00:00:00.000
NULL,Henriette,Pfalzheim,2003-11-20 00:00:00.000
NULL,Dominique,Perrier,2004-01-15 00:00:00.000
NULL,Michael,Holz,2004-02-22 00:00:00.000
NULL,Jytte,Petersen,2004-04-09 00:00:00.000
NULL,Dominique,Perrier,2004-05-26 00:00:00.000
6175559555,Juri,Yoshido,2004-06-30 00:00:00.000
6175557555,Miguel,Barajas,2004-08-02 00:00:00.000
NULL,Michael,Holz,2004-08-30 00:00:00.000
NULL,Matti,Karttunen,2004-09-30 00:00:00.000
NULL,Henriette,Pfalzheim,2004-10-16 00:00:00.000
2125551957,Kee,Kuo,2004-11-03 00:00:00.000
NULL,Arnold,Cruz,2004-11-16 00:00:00.000
NULL,Peter,Ferguson,2004-11-24 00:00:00.000
NULL,Diego,Freyre,2004-12-07 00:00:00.000
NULL,Kalle,Suominen,2005-01-06 00:00:00.000
NULL,Diego,Freyre,2005-02-10 00:00:00.000
4155551450,Valarie,Nelson,2005-03-04 00:00:00.000
NULL,Victoria,Ashworth,2003-03-18 00:00:00.000
7025551838,Sue,King,2003-05-21 00:00:00.000
NULL,Anna,O'Hara,2003-09-11 00:00:00.000
NULL,Palle,Ibsen,2003-10-17 00:00:00.000
NULL,Giovanni,Rovelli,2003-11-05 00:00:00.000
4155551450,Valarie,Nelson,2003-11-12 00:00:00.000
NULL,Sean,Connery,2003-11-21 00:00:00.000
2125557413,Jeff,Young,2003-12-02 00:00:00.000
NULL,Thomas,Hardy,2004-01-22 00:00:00.000
NULL,Mary,Saveley,2004-03-02 00:00:00.000
NULL,Frederique,Citeaux,2004-04-13 00:00:00.000
2125557413,Jeff,Young,2004-07-07 00:00:00.000
NULL,Diego,Freyre,2004-08-09 00:00:00.000
NULL,Wendy,Victorino,2004-09-01 00:00:00.000
NULL,Elizabeth,Devon,2003-10-06 00:00:00.000
NULL,Diego,Freyre,2004-10-16 00:00:00.000
NULL,Victoria,Ashworth,2004-11-17 00:00:00.000
NULL,Laurence,Lebihan,2004-11-25 00:00:00.000
6265557265,Julie,Young,2005-01-12 00:00:00.000
NULL,Diego,Freyre,2005-02-16 00:00:00.000
4085553659,Sue,Frick,2005-04-22 00:00:00.000
NULL,Adrian,Huxley,2005-05-29 00:00:00.000
NULL,Victoria,Ashworth,2003-03-18 00:00:00.000
7025551838,Sue,King,2003-05-21 00:00:00.000
NULL,Anna,O'Hara,2003-09-11 00:00:00.000
NULL,Palle,Ibsen,2003-10-17 00:00:00.000
2035552570,Julie,King,2003-11-05 00:00:00.000
4155551450,Valarie,Nelson,2003-11-12 00:00:00.000
6035558647,Valarie,Young,2003-11-20 00:00:00.000
2125557413,Jeff,Young,2003-12-02 00:00:00.000
NULL,Diego,Freyre,2004-01-16 00:00:00.000
7605558146,Valarie,Thompson,2004-02-26 00:00:00.000
NULL,Frederique,Citeaux,2004-04-13 00:00:00.000
2125557413,Jeff,Young,2004-07-07 00:00:00.000
NULL,Diego,Freyre,2004-08-09 00:00:00.000
NULL,Wendy,Victorino,2004-09-01 00:00:00.000
NULL,Jan,Klaeboe,2003-10-05 00:00:00.000
NULL,Diego,Freyre,2004-10-16 00:00:00.000
5085552555,Violeta,Benitez,2004-11-04 00:00:00.000
NULL,Victoria,Ashworth,2004-11-17 00:00:00.000
NULL,Laurence,Lebihan,2004-11-25 00:00:00.000
6265557265,Julie,Young,2005-01-12 00:00:00.000
NULL,Diego,Freyre,2005-02-16 00:00:00.000
4085553659,Sue,Frick,2005-04-22 00:00:00.000
NULL,Adrian,Huxley,2005-05-29 00:00:00.000
NULL,Diego,Freyre,2003-01-31 00:00:00.000
2125558493,Maria,Hernandez,2003-04-04 00:00:00.000
2125557413,Jeff,Young,2003-06-03 00:00:00.000
NULL,Kalle,Suominen,2003-08-01 00:00:00.000
NULL,Tony,Calaghan,2003-09-25 00:00:00.000
NULL,Eric,Natividad,2003-10-22 00:00:00.000
NULL,Maurizio,Moroni,2003-11-06 00:00:00.000
NULL,Jose Pedro,Roel,2003-11-14 00:00:00.000
9145554562,Steve,Frick,2003-11-25 00:00:00.000
6175552555,Valarie,Franco,2003-12-09 00:00:00.000
NULL,Dean,Cassidy,2004-02-12 00:00:00.000
NULL,Roland,Keitel,2004-03-15 00:00:00.000
NULL,Diego,Freyre,2004-05-05 00:00:00.000
NULL,Wendy,Victorino,2004-06-15 00:00:00.000
4155551450,Valarie,Nelson,2004-07-20 00:00:00.000
4155551450,Valarie,Nelson,2004-08-20 00:00:00.000
2125557818,Kwai,Yu,2004-09-08 00:00:00.000
6175558555,Marta,Hernandez,2004-10-13 00:00:00.000
NULL,Palle,Ibsen,2004-10-22 00:00:00.000
2125551500,Michael,Frick,2004-11-05 00:00:00.000
NULL,Marie,Bertrand,2004-11-20 00:00:00.000
2125557413,Jeff,Young,2004-12-01 00:00:00.000
NULL,Diego,Freyre,2004-12-10 00:00:00.000
4155551450,Valarie,Nelson,2005-01-23 00:00:00.000
NULL,Diego,Freyre,2005-02-22 00:00:00.000
NULL,Diego,Freyre,2005-03-15 00:00:00.000
NULL,Diego,Freyre,2005-05-03 00:00:00.000
NULL,Janine,Labrune,2005-05-31 00:00:00.000
2125557818,Kwai,Yu,2003-02-24 00:00:00.000
NULL,Peter,Ferguson,2003-04-29 00:00:00.000
NULL,Daniel,Da Cunha,2003-07-01 00:00:00.000
6265557265,Julie,Young,2003-08-25 00:00:00.000
6505551386,Julie,Brown,2003-10-10 00:00:00.000
6505556809,Juri,Hirano,2003-10-28 00:00:00.000
NULL,Martine,Rance,2003-11-11 00:00:00.000
NULL,Veysel,Oeztan,2003-11-18 00:00:00.000
6505555787,Julie,Murphy,2003-12-01 00:00:00.000
NULL,Dominique,Perrier,2004-01-15 00:00:00.000
NULL,Peter,Ferguson,2004-02-20 00:00:00.000
2125551500,Michael,Frick,2004-04-05 00:00:00.000
2015559350,William,Brown,2004-05-18 00:00:00.000
2035552570,Julie,King,2004-06-28 00:00:00.000
NULL,Janine,Labrune,2004-07-23 00:00:00.000
6175558555,Marta,Hernandez,2004-08-27 00:00:00.000
NULL,Matti,Karttunen,2004-09-30 00:00:00.000
